Date,Close,High,Low,Open
6/4/2002,518.9147949,522.9636485,517.2648347,522.9636485
6/5/2002,520.4447632,523.002647,518.5927845,519.4547505
6/6/2002,513.7060547,521.0247401,511.5851349,520.6117922
6/7/2002,514.0079956,514.4659856,510.5931201,512.7040303
6/10/2002,511.3460693,513.7749603,508.4501861,513.7749603
6/11/2002,516.8009033,516.8009033,510.9031527,510.9031527
6/12/2002,523.9446411,523.9446411,516.2189285,517.1098851
6/13/2002,540.05896,540.05896,524.0085604,524.0085604
6/14/2002,544.9828491,545.0158068,536.6581604,540.8569719
6/17/2002,544.4918213,544.4948119,540.4789769,544.4948119
6/18/2002,539.7949219,547.2136388,537.5600237,545.0187171
6/19/2002,534.4992065,539.7949598,529.6993446,539.7949598
6/20/2002,529.9813843,534.4632044,529.67738,534.4632044
6/21/2002,525.8424683,530.7172781,522.6525902,530.3663397
6/24/2002,518.7907715,525.3935417,515.2059501,525.3935417
6/25/2002,516.9389038,518.4158362,513.5700772,518.4158362
6/26/2002,503.4804382,516.0969524,498.7236345,515.9699432
6/27/2002,506.846283,510.3991538,503.3654308,503.3654308
6/28/2002,504.9893494,511.4471059,501.6144807,507.8592328
7/1/2002,492.2468262,505.5763243,488.4199793,505.124346
7/2/2002,483.7611694,491.5938724,473.9755396,491.5938724
7/3/2002,478.5153503,483.1591818,476.2064498,483.1591818
7/4/2002,488.7049866,488.7049866,479.0713587,479.0713587
7/5/2002,492.7608337,495.0887461,489.7079434,489.7079434
7/8/2002,484.5961304,497.5656268,484.5961304,494.575753
7/9/2002,480.2902832,487.1220178,478.9093555,484.2261345
7/10/2002,477.3564148,480.3732956,472.4935975,480.3732956
7/11/2002,470.8006897,475.4115028,470.1257282,475.4115028
7/12/2002,479.5943604,479.8743482,471.7276618,471.7276618
7/15/2002,480.8832703,484.453108,478.958327,479.6323119
7/16/2002,481.7482605,482.1952341,479.1363626,481.4722703
7/17/2002,479.3583679,481.7482591,475.5664927,481.7482591
7/18/2002,488.2009888,488.2009888,479.5483106,479.5483106
7/19/2002,484.8311462,487.2460608,482.9102005,487.2460608
7/22/2002,475.2554932,483.191189,472.918609,483.191189
7/23/2002,477.062439,477.2584457,470.0997276,472.2466473
7/24/2002,460.0101013,476.2124428,458.3791529,476.2124428
7/25/2002,453.1373596,463.7859319,452.069408,461.1220647
7/26/2002,441.8577881,452.0513913,440.1508538,452.0513913
7/29/2002,455.0682678,455.383258,439.2568722,442.1197672
7/30/2002,462.8009949,468.8547449,456.6182215,456.6182215
7/31/2002,463.6509705,463.746975,456.738245,462.7699928
8/1/2002,461.2650452,466.9288263,459.7321153,462.9259913
8/2/2002,456.2972412,459.7291145,454.8272972,459.7291145
8/5/2002,449.8554688,456.2972345,448.1595509,456.2972345
8/6/2002,440.914856,447.4085914,437.6989776,447.4085914
8/7/2002,447.0436401,448.3765962,444.5117255,444.5117255
8/8/2002,446.4476318,450.5674667,445.7206704,448.0575851
8/9/2002,450.2184753,451.8174122,446.7066186,446.7066186
8/12/2002,448.5005493,451.1924306,446.9165961,451.1924306
8/13/2002,450.9534302,450.9534302,447.7095381,448.2745185
8/14/2002,447.6625366,450.2294531,446.2126115,450.2294531
8/15/2002,448.7155457,449.2435097,445.4706768,448.2985697
8/16/2002,450.9674072,452.3053678,447.9385336,448.7155114
8/19/2002,451.431427,451.431427,448.2965393,450.9674253
8/20/2002,456.7332458,456.7332458,453.114368,453.114368
8/21/2002,457.2062073,457.2062073,452.8243893,456.7182197
8/22/2002,454.3273315,460.1270938,452.7973923,459.1451373
8/23/2002,458.2531433,459.337116,454.7042703,454.7042703
8/26/2002,456.3912354,458.1721719,454.5393177,458.0211768
8/27/2002,452.0464172,456.8612325,449.9015116,456.3182543
8/28/2002,442.9517517,451.3974374,440.1808635,451.3974374
8/29/2002,438.9069214,442.9517468,437.0269897,442.9517468
8/30/2002,443.6567383,443.6567383,438.4539379,438.549912
9/2/2002,439.9718933,443.3847549,438.3469565,443.0097695
9/3/2002,429.971283,439.8998824,426.9813785,439.8998824
9/4/2002,420.4256287,427.4003634,415.6468229,427.4003634
9/5/2002,427.102356,427.804355,422.0155789,422.0155789
9/6/2002,427.7833252,428.8943049,422.1065444,425.3434178
9/9/2002,430.2542725,430.4312675,427.2694031,429.1603208
9/10/2002,429.3192749,431.3852039,425.934397,430.3512476
9/11/2002,430.1042786,430.1342762,426.2104175,429.2702961
9/12/2002,428.1663513,431.4172014,427.0833857,431.0252183
9/13/2002,420.9866333,427.8933779,420.3966599,427.8933779
9/16/2002,420.2006531,420.9866027,416.2138088,420.9866027
9/17/2002,427.1663818,427.5223555,420.749609,420.749609
9/18/2002,419.1047058,426.7594069,417.1787858,426.7594069
9/19/2002,408.6800842,417.7557192,406.8071409,417.7557192
9/20/2002,408.7830811,408.7830811,401.6853352,405.8831696
9/23/2002,410.756012,411.38999,407.7541147,407.7541147
9/24/2002,408.2880859,410.5100148,404.956215,410.5100148
9/25/2002,408.6311035,409.4620648,404.128288,407.2451406
9/26/2002,411.9249878,411.9249878,408.5161238,410.207037
9/27/2002,412.9569092,413.4578967,409.741031,413.0359161
9/30/2002,419.2906799,419.2906799,403.0663056,412.1579621
10/1/2002,407.5021362,418.4566962,404.3692626,418.4566962
10/2/2002,409.486084,411.5980013,406.7681721,409.7750437
10/3/2002,408.4151001,409.5490586,406.2781899,408.8160855
10/7/2002,401.8273315,407.5581263,399.5884356,407.5581263
10/8/2002,402.0363464,402.0363464,396.7895415,401.849342
10/9/2002,391.8217468,401.5853742,388.7098685,401.5853742
10/10/2002,384.4720459,390.1948153,381.5481484,390.1948153
10/11/2002,376.451355,387.2469249,374.5794185,384.7510198
10/14/2002,337.461853,370.9005521,334.7179414,370.9005521
10/15/2002,342.1906738,342.5256522,323.304386,337.2498569
10/16/2002,357.3631287,360.1550124,347.9614859,347.9614859
10/17/2002,355.091217,357.6261222,352.4943025,356.5021425
10/18/2002,360.8909607,363.5418586,355.36017,355.36017
10/21/2002,361.8548889,362.9968427,358.6400178,359.8599715
10/22/2002,353.8002319,362.3999035,352.2543021,362.3999035
10/23/2002,354.8372192,354.8372192,348.8964407,353.6372537
10/24/2002,353.1742554,355.5231631,350.4943669,354.9102108
10/25/2002,353.6402283,353.9552185,350.3403689,351.4823228
10/28/2002,361.6659241,361.6659241,353.2772428,353.7042282
10/29/2002,361.9049072,364.3818005,359.7579877,361.7869003
10/30/2002,361.10495,361.10495,358.16909,360.4549813
10/31/2002,369.0296326,369.6106036,362.2029026,362.2029026
11/1/2002,371.1215515,373.183483,368.4966536,369.6906074
11/4/2002,383.8560791,383.8560791,371.2735605,371.2735605
11/5/2002,374.8994141,385.1090083,372.849506,384.9960061
11/6/2002,369.3896179,375.1144013,367.909695,374.8854063
11/7/2002,369.3616333,371.267565,367.5257062,369.2666358
11/8/2002,365.6897583,368.125668,363.9098289,367.6476593
11/11/2002,362.5588989,365.6717845,360.5619673,365.6717845
11/12/2002,371.0775757,371.0775757,362.2269068,362.4359136
11/13/2002,367.0877075,372.7824933,365.3527897,371.560556
11/14/2002,371.2365723,371.2365723,367.4247088,367.4247088
11/15/2002,374.135437,375.6753856,370.9705516,372.3095193
11/18/2002,367.8656921,374.1374513,366.2487507,373.2994712
11/19/2002,369.094635,369.094635,366.7177134,367.865679
11/20/2002,371.5785522,372.7495273,369.3696537,369.3696537
11/21/2002,373.2114868,373.9884341,371.3635363,372.676504
11/22/2002,381.440155,381.440155,373.2534922,373.2534922
11/25/2002,381.8751221,384.9799815,381.1251513,381.5071249
11/26/2002,381.9320984,382.2810838,376.3533364,382.2810838
11/27/2002,383.0281067,383.0281067,379.6042286,381.2291654
11/28/2002,389.9598389,389.9598389,383.9170746,383.9170746
11/29/2002,390.40979,391.1547867,388.2888704,389.8968095
12/2/2002,389.2548218,390.4127967,387.8398989,390.4097756
12/3/2002,397.7225342,398.1915101,389.0008581,389.2488648
12/4/2002,397.0675659,398.8414837,395.2066153,397.6505205
12/11/2002,391.7267456,396.878553,390.0728183,396.878553
12/12/2002,393.843689,396.1055944,391.7007669,391.7007669
12/13/2002,391.2067566,393.8396802,389.3218507,393.8396802
12/16/2002,395.2806091,395.6926109,391.530755,392.3677281
12/17/2002,402.3783569,402.3783569,395.7516006,395.7516006
12/18/2002,406.3761902,406.3761902,399.8654571,400.9823876
12/19/2002,420.3096313,420.3096313,406.9851682,407.0821493
12/20/2002,425.1034546,426.6983938,420.2986489,420.2986489
12/23/2002,425.5894165,427.801336,422.8965282,426.7143727
12/27/2002,424.9284668,428.6063022,420.8806202,425.5934189
1/2/2003,409.1090698,423.3255268,407.9571066,423.3255268
1/3/2003,407.4961243,412.0979653,405.4261976,410.1170244
1/6/2003,398.2314758,407.4960986,393.8816394,407.4960986
1/7/2003,394.5036621,400.3974147,392.9947181,398.3274879
1/8/2003,389.3988342,393.9986612,387.4579003,393.9986612
1/9/2003,396.0135498,396.1885613,387.1298935,389.27782
1/10/2003,399.6494446,399.6494446,395.3206032,396.7815448
1/13/2003,396.2125549,400.0513946,394.9095967,399.9144065
1/14/2003,407.1611633,407.1611633,396.1235983,396.1505748
1/15/2003,405.5821838,409.7040325,402.1673389,407.4391061
1/16/2003,397.0935669,401.2683923,392.932718,401.2683923
1/17/2003,401.6333313,401.6333313,396.85654,397.4635109
1/20/2003,404.4072876,404.4072876,400.7414144,402.0363775
1/21/2003,405.1481934,405.1481934,401.4683443,404.6492199
1/22/2003,405.6851807,405.8151805,403.4952636,405.1482143
1/23/2003,406.7541809,406.7541809,403.2733286,405.248258
1/24/2003,405.327179,407.9601024,402.5533003,405.7561783
1/27/2003,393.5426941,403.2032982,391.9747314,403.2032982
1/28/2003,395.1946106,395.1946106,388.1538995,393.0956933
1/29/2003,391.51474,396.9285305,390.0617937,396.1525597
1/30/2003,392.27771,394.0096371,390.0617929,391.6477296
1/31/2003,388.427887,392.2777433,386.7979455,392.2777433
2/3/2003,390.1998291,390.7998119,387.9389307,388.2158974
2/4/2003,394.1316528,394.1316528,390.1997991,390.1997991
2/5/2003,392.297699,393.1546907,390.515786,393.1546907
2/6/2003,394.4396362,394.4396362,391.8767477,392.4817351
2/7/2003,394.6156616,394.6156616,391.9597591,394.5366547
2/10/2003,397.2025452,397.2025452,393.5786931,394.6026707
2/11/2003,395.5436096,397.2025417,392.8827329,397.2025417
2/13/2003,395.456604,396.0875914,393.6536956,395.0176257
2/14/2003,399.5004578,399.5004578,393.8786976,395.3516323
2/17/2003,404.3822937,404.9152625,400.8654321,400.8654321
2/18/2003,402.932312,404.4082677,400.6144091,404.3822678
2/19/2003,401.9373474,404.3372478,400.2854037,403.5712865
2/20/2003,399.9494324,401.4123881,398.6674998,401.4123881
2/21/2003,402.2283325,402.2283325,399.3204562,399.8394484
2/24/2003,403.0163269,403.0163269,399.3964422,402.1683374
2/25/2003,399.0924683,400.7453885,396.36058,400.7453885
2/26/2003,397.5205688,399.3934819,395.9166272,399.0924988
2/27/2003,398.9334717,398.9334717,395.9035909,397.0575376
2/28/2003,399.2044678,399.4064558,396.4285748,399.0944562
3/4/2003,395.3516235,398.7264922,394.7556384,398.7264922
3/5/2003,391.1667786,395.4055967,388.6708735,395.3516132
3/6/2003,393.9696655,393.9696655,389.9558446,391.4057699
3/7/2003,389.777832,393.1996959,387.7299076,393.1996959
3/10/2003,382.650116,389.7668434,381.302146,389.757841
3/11/2003,379.3362427,382.0711215,377.3913111,382.0711215
3/12/2003,387.2319336,387.2319336,379.7952114,379.7952114
3/13/2003,383.8410645,387.2319543,379.8322176,387.2319543
3/14/2003,387.8649292,389.1368829,384.6280555,385.8960116
3/17/2003,382.1340942,386.3649474,380.0661817,386.3649474
3/18/2003,384.6220398,385.9369911,383.4590906,384.9660206
3/19/2003,385.4679871,385.8139819,383.7370669,384.872002
3/20/2003,394.6226501,394.6226501,385.4680075,385.4680075
3/21/2003,394.0236816,394.9096335,392.4417424,394.248679
3/24/2003,395.0706177,397.4025276,393.6146807,395.5026077
3/25/2003,394.9206238,394.9206238,390.9937748,393.4716751
3/26/2003,401.023407,401.023407,396.0905849,396.0905849
3/27/2003,401.3273926,403.2083315,399.9104554,400.7894191
3/28/2003,404.4162903,404.4162903,400.7764171,401.2134118
3/31/2003,397.9885254,404.457268,395.7516128,404.457268
4/1/2003,398.0394897,398.0394897,393.8266717,397.0265287
4/2/2003,398.0394897,398.0394897,393.8266717,397.0265287
4/3/2003,400.741394,400.741394,398.1045032,398.1045032
4/4/2003,405.6622009,405.6622009,399.1304425,400.656384
4/7/2003,423.7975159,423.7975159,406.288187,406.288187
4/8/2003,422.0945435,428.8083016,419.1176697,422.8745118
4/9/2003,430.2592773,432.3252066,422.0546097,422.1655978
4/10/2003,430.4302673,431.4872331,427.9583785,430.7212717
4/11/2003,438.5319214,438.8658927,430.4542332,430.4542332
4/14/2003,433.9301147,438.3529469,432.2811921,438.3529469
4/15/2003,437.7069702,437.7069702,429.6182956,434.9490819
4/16/2003,442.7027588,443.4217249,438.0369249,438.0369249
4/17/2003,443.8397217,443.8397217,440.3968625,441.2178144
4/21/2003,447.9235535,447.9235535,442.6167534,443.7167167
4/22/2003,442.7197571,448.2515546,441.165832,447.4445792
4/23/2003,447.6685486,447.6685486,440.51981,442.7197364
4/24/2003,445.1346741,447.668572,443.3667375,447.668572
4/25/2003,435.026062,444.0677022,433.015154,444.0677022
4/28/2003,430.900238,432.972179,425.6714374,430.5332479
4/29/2003,444.1647339,444.1647339,433.0281736,433.0281736
4/30/2003,450.8434448,452.615379,442.6557752,444.5906975
5/1/2003,452.1803894,453.5303429,449.6955008,452.1373918
5/2/2003,447.8015442,452.0963902,446.8845877,451.9633693
5/5/2003,458.9391479,458.9391479,447.8015807,447.8015807
5/6/2003,463.5939636,465.4409071,459.1611222,459.1611222
5/7/2003,473.1095886,473.1095886,463.4179795,463.4179795
5/8/2003,471.0996399,474.6484822,468.941704,472.6525578
5/9/2003,469.6157227,470.609672,466.4378373,470.609672
5/12/2003,473.9085693,473.9085693,469.615737,469.615737
5/13/2003,473.4925537,478.4023662,472.2326235,474.7055192
5/14/2003,467.9207764,472.2736037,464.2789199,472.2736037
5/19/2003,459.197113,466.2868333,457.5421787,466.2868333
5/20/2003,466.1238708,467.0268509,455.9442741,456.8382212
5/21/2003,466.2688293,468.7777343,463.8789383,466.3418245
5/22/2003,465.1109009,467.1048113,465.0429104,466.4668357
5/23/2003,472.0866394,472.0866394,465.3818832,465.3818832
5/26/2003,478.3913574,478.622336,472.5035864,472.5035864
5/27/2003,480.2473145,480.2473145,477.3154522,478.2244134
5/28/2003,492.7987976,492.7987976,481.1882574,481.1882574
5/29/2003,494.7567139,500.5934919,491.9208259,492.9897845
6/2/2003,505.7043152,505.7043152,495.2177238,495.2177238
6/3/2003,502.405426,505.8492922,499.8305446,505.7282947
6/4/2003,504.5123596,505.2133211,496.6696476,497.0176259
6/5/2003,511.1460571,512.7749914,505.8152713,505.8152713
6/6/2003,510.6731262,511.286109,507.6242641,511.2161044
6/9/2003,519.3047485,519.5537012,509.5651078,510.1010977
6/10/2003,519.5227661,520.2306853,516.7438218,519.3617617
6/11/2003,515.6929321,524.8715908,512.5780632,519.7727904
6/12/2003,501.7864685,509.6271667,499.7615534,509.6271667
6/13/2003,510.459137,511.5740838,503.7293879,503.7293879
6/16/2003,512.6710205,512.9050202,510.3671246,510.3671246
6/17/2003,509.0221863,517.0718609,505.1273488,515.1059339
6/18/2003,503.2134399,509.3992041,500.2445612,509.0222046
6/19/2003,509.8091736,509.8091736,502.4514582,502.5594557
6/20/2003,511.4320679,513.2220067,509.3071507,509.3071507
6/23/2003,506.2932739,511.9980689,503.8933735,511.2760816
6/24/2003,500.1715393,504.0803837,493.7337711,504.0803837
6/25/2003,500.2595215,503.7353994,498.5286013,500.1095334
6/26/2003,497.7946167,501.5134661,493.2557919,500.7235188
6/27/2003,506.7612915,506.7612915,499.5565547,499.5565547
6/30/2003,505.4793396,509.8471813,503.0404391,505.8493203
7/1/2003,505.6443176,508.7331866,502.1434468,505.4543226
7/2/2003,506.0513306,506.0513306,503.3874327,505.1133483
7/3/2003,507.7452393,509.5841569,504.8443513,506.5232715
7/4/2003,504.0793457,506.329258,501.1894742,505.7292753
7/7/2003,511.3580627,511.3580627,504.1043476,504.1043476
7/8/2003,518.5098877,518.5098877,511.4371339,511.4371339
7/9/2003,519.7907104,521.0676992,517.0698693,519.0147397
7/10/2003,518.2258301,521.6866941,516.6769401,520.3267616
7/11/2003,524.6676025,524.6676025,514.0280013,516.4399559
7/14/2003,534.9401855,534.9401855,524.7985513,530.7323414
7/15/2003,533.8092041,539.1099618,531.2593157,536.1141069
7/16/2003,524.2406006,533.2572788,522.5357108,533.2572788
7/17/2003,523.5326538,526.7355324,520.5747608,524.2406341
7/18/2003,525.4794922,525.4794922,520.0876738,521.9206101
7/21/2003,520.8927612,525.4805344,517.3628693,525.4805344
7/22/2003,516.7589111,521.1747552,513.3230705,519.7587946
7/23/2003,512.6010132,516.81789,509.0041684,516.81789
7/24/2003,505.024353,511.130103,496.1986772,511.130103
7/25/2003,510.0631714,510.0631714,504.3283785,505.4723465
7/28/2003,512.7740479,515.0619227,509.6241766,509.6241766
7/29/2003,511.4520569,513.1859981,507.5502314,513.1859981
7/30/2003,508.2022095,509.2341823,504.2353839,509.1391847
7/31/2003,507.96521,508.6981831,504.2623817,508.6981831
8/1/2003,508.683197,508.683197,505.5033282,508.089226
8/4/2003,503.9223328,508.6151734,498.8525537,508.6151734
8/5/2003,488.5099792,503.8184045,479.8013338,503.8184045
8/6/2003,494.416748,494.416748,489.7959258,489.7959258
8/7/2003,508.2502136,508.2502136,495.940695,495.940695
8/8/2003,505.340332,508.5062245,503.4914049,508.5062245
8/11/2003,504.8213501,505.7003137,501.5084908,505.1103403
8/12/2003,506.3972778,507.2202438,503.5043851,504.8263551
8/13/2003,511.2050781,512.4690364,506.7162394,507.2992245
8/14/2003,510.1091614,512.0170767,507.5552751,512.0170767
8/15/2003,516.6268921,516.6268921,509.8301897,510.6831534
8/19/2003,517.0328979,520.7947758,513.9640474,518.3408916
8/20/2003,518.7567749,518.7567749,512.5560276,516.6198952
8/21/2003,525.5625,525.5625,518.0698114,518.0698114
8/22/2003,528.9223633,528.9223633,524.5745104,525.2245095
8/25/2003,529.0153809,531.3312696,526.1635023,529.1233478
8/26/2003,528.7383423,528.7383423,523.4505847,528.4563709
8/27/2003,530.8413696,530.8413696,526.7425299,528.0554672
8/28/2003,530.2193604,531.5903397,526.6414966,531.3813024
8/29/2003,529.6543579,531.7262987,527.5084454,529.8093812
9/1/2003,534.3161621,534.3161621,529.4853566,529.4853566
9/2/2003,538.9180298,538.9180298,533.6482156,533.6482156
9/3/2003,558.2272949,558.2282714,540.416953,540.416953
9/4/2003,575.1696777,576.71161,562.4581353,562.4581353
9/5/2003,582.300354,590.3210382,575.5666071,575.5666071
9/8/2003,587.0341187,588.3450417,574.0435973,583.3132554
9/9/2003,585.269165,591.5349119,582.6782627,589.3930276
9/10/2003,572.8306885,584.4001836,571.6376808,584.4001836
9/11/2003,565.6159668,571.248743,561.3121183,571.248743
9/12/2003,578.352478,578.352478,565.8029789,566.3259688
9/15/2003,574.7766724,580.1744728,569.7098527,578.3525222
9/16/2003,581.2223511,581.4613554,573.9146524,573.9146524
9/17/2003,585.8901978,588.2230536,581.8913301,581.8913301
9/18/2003,582.6643677,585.7512228,579.8474605,584.8682615
9/19/2003,585.6481934,585.6481934,581.9233019,582.0103347
9/23/2003,588.4880981,588.4880981,580.6514278,583.5982737
9/24/2003,605.5993652,605.5993652,588.4880331,588.4880331
9/25/2003,603.6845093,606.5993738,598.580704,600.7636025
9/26/2003,599.8166504,602.7335289,596.3477304,602.7335289
9/29/2003,597.1168213,597.8898015,591.701016,597.3178023
9/30/2003,597.6287842,601.1666718,595.9218802,597.138813
10/1/2003,606.0153809,606.0153809,597.5896839,597.5896839
10/2/2003,619.5689087,623.7707105,607.7763378,607.7763378
10/3/2003,621.8378296,622.7178003,617.3190233,619.3999361
10/6/2003,615.8500977,623.2047924,610.9132777,621.6098226
10/7/2003,615.2850952,615.3340435,610.1002993,615.1820719
10/8/2003,624.3037109,624.4987107,616.0449991,616.0449991
10/9/2003,636.2022705,636.2022705,624.4727458,624.4727458
10/10/2003,644.7929077,648.6557945,638.1851936,638.1851936
10/13/2003,644.4089355,647.9047711,637.8981416,646.6448104
10/14/2003,648.6907959,650.9867272,644.5849374,644.5849374
10/15/2003,650.4147339,650.6707054,645.89489,649.8847252
10/16/2003,649.2727051,654.3325057,646.911835,650.4666894
10/17/2003,649.6207275,652.0076586,647.275848,649.4787653
10/20/2003,652.7335815,653.9075471,649.8976933,649.8976933
10/21/2003,646.9458008,658.0743345,644.1968845,653.4385288
10/22/2003,646.1397705,651.2385706,642.2919592,647.9697162
10/23/2003,630.9674072,643.2869343,626.6925495,642.9099348
10/24/2003,634.5422974,634.5422974,627.270547,631.8173669
10/27/2003,629.0275269,634.0723135,624.7566969,634.0723135
10/28/2003,626.8376465,636.1742588,623.068811,631.1664578
10/29/2003,624.5386353,629.6034402,617.2169603,626.8375568
10/30/2003,627.8095093,627.8095093,621.3917907,624.5236266
10/31/2003,625.5216675,631.9404239,623.4997125,627.5175615
11/3/2003,617.2369995,624.2437463,610.9602659,624.2437463
11/4/2003,626.4656372,626.4656372,617.2540202,617.2540202
11/5/2003,635.7922974,637.5792152,626.4656336,626.4656336
11/6/2003,632.7863159,642.3879925,630.6314316,637.8941491
11/7/2003,626.7126465,630.1575199,621.7708219,629.714544
11/10/2003,620.0458374,630.6084139,617.7259205,629.7924667
11/11/2003,617.6939697,617.6939697,606.3213656,615.8060427
11/12/2003,619.8479004,621.8758367,615.809056,617.3229742
11/13/2003,614.6120605,621.6078209,610.9121924,621.6078209
11/14/2003,610.3112793,614.3811283,608.1483385,614.3811283
11/17/2003,607.7653809,609.6542845,602.908575,609.6542845
11/18/2003,605.7633667,607.4013033,602.5654933,607.4013033
11/19/2003,601.9145508,603.6945108,598.7196679,603.6945108
11/20/2003,605.7813721,605.7813721,599.943587,601.8535467
11/21/2003,617.0599976,617.0599976,603.4845365,605.7274303
12/1/2003,629.9155273,630.0095178,617.2330367,617.2330367
12/2/2003,633.7033691,635.8812629,629.493511,630.7494436
12/3/2003,643.8379517,644.1369513,631.3404516,632.0564272
12/4/2003,641.1251221,643.8379684,639.1941668,643.8379684
12/5/2003,638.0201416,642.7160037,636.8431855,640.6430864
12/8/2003,647.7457886,647.7457886,633.8523473,635.6382886
12/9/2003,644.4338989,647.9897908,641.1990395,647.6787677
12/10/2003,645.935791,645.935791,640.7179771,644.3538825
12/11/2003,653.2985229,653.2985229,643.7409119,645.5938671
12/12/2003,656.7144165,659.3953424,652.3455681,654.0655328
12/15/2003,658.4963379,660.1942698,651.646629,658.7543845
12/16/2003,656.8834229,657.5163938,652.4435933,657.5163938
12/17/2003,655.6724854,657.6824169,652.6675974,654.8665475
12/18/2003,664.8510742,664.860046,655.6724162,655.6724162
12/19/2003,672.2658081,672.2658081,665.8010941,666.1010702
12/22/2003,674.3687744,674.5767741,669.0349366,672.8828093
12/23/2003,679.2805176,679.549489,674.3687218,674.3687218
12/29/2003,693.0060425,693.0060425,679.709563,679.763516
12/30/2003,691.868103,700.9327528,685.4733323,695.4939385
1/2/2004,704.47052,704.47052,687.9711633,691.3490223
1/5/2004,725.4437866,725.4437866,706.3425393,706.3425393
1/6/2004,723.9608154,738.1302464,717.8010212,728.6915882
1/7/2004,709.3394165,723.8958572,705.8135527,723.8778525
1/8/2004,730.786499,730.786499,709.3353093,709.3353093
1/9/2004,753.6627197,756.753603,734.5174679,734.5174679
1/12/2004,742.4771118,750.6877911,738.3982909,750.6877911
1/13/2004,743.1141357,745.2880625,738.0653207,743.9840971
1/14/2004,756.5335083,756.5335083,739.7591986,742.0301062
1/15/2004,763.4232178,764.0121841,756.6704905,756.6704905
1/16/2004,770.3039551,771.2579584,763.5052089,763.5052089
1/19/2004,766.453125,775.4868308,761.5363243,770.3039882
1/20/2004,773.0949097,773.0949097,767.2631664,767.8921092
1/21/2004,776.270813,777.3607364,772.3229686,773.0949112
1/23/2004,785.8484497,785.8484497,776.163768,776.163768
1/26/2004,786.8433838,786.8433838,776.3637504,782.5115212
1/27/2004,772.4639893,788.2233864,764.8562528,786.8514304
1/28/2004,767.0771484,778.8006913,765.5172116,771.9979775
1/29/2004,759.6143799,764.4382275,755.4725735,763.3752807
1/30/2004,752.90271,758.1164963,746.0609962,758.1164963
2/3/2004,730.2905273,748.4558355,725.1947785,748.4558355
2/4/2004,730.246582,736.4282871,727.6836325,732.7634518
2/5/2004,736.4393921,736.4393921,727.7027322,732.0325199
2/6/2004,758.8944092,758.8944092,736.7842487,736.7842487
2/9/2004,767.2251587,767.2251587,761.0833688,761.0833688
2/10/2004,766.7411499,770.4079994,765.0101992,767.2061587
2/11/2004,769.7630615,772.0899363,765.1191993,767.1271168
2/12/2004,766.0532227,773.3189314,761.8863925,769.9900813
2/13/2004,773.1099243,773.1099243,765.5981928,766.1932013
2/16/2004,775.1948242,775.1948242,767.5371631,773.0889491
2/17/2004,776.968811,777.292773,771.9339726,775.1068839
2/18/2004,785.8764038,786.1284082,777.4257439,777.4257439
2/19/2004,789.4013062,789.9293008,785.1764338,786.068428
2/20/2004,794.4360962,796.0390612,789.5053186,790.8682417
2/24/2004,780.7226563,794.887145,777.4227967,794.887145
2/25/2004,777.0227661,780.5476535,774.0219062,778.8367215
2/26/2004,775.9858398,779.4377321,772.3669619,777.1408243
2/27/2004,761.0513916,775.9798271,756.8525803,775.9798271
3/1/2004,758.9763794,761.5923052,749.2378066,760.8663203
3/2/2004,779.7156372,779.7156372,760.6184187,760.6184187
3/3/2004,776.7957764,781.1995968,776.7957764,780.7166444
3/4/2004,774.737854,780.239654,771.0429905,777.3307707
3/5/2004,777.9796753,780.010602,773.8578267,775.4637822
3/8/2004,772.8378906,778.4587045,769.8580262,778.4587045
3/9/2004,771.0479736,773.1318768,765.6831923,768.3751041
3/10/2004,760.2974243,770.472016,752.1457031,770.4239832
3/11/2004,741.1691284,759.6764031,737.9412268,759.6764031
3/12/2004,738.12323,738.12323,723.551837,733.7714097
3/15/2004,724.1228027,741.8881021,722.2508664,739.7702037
3/16/2004,716.1491699,720.6439904,700.1488152,720.6439904
3/17/2004,730.5565186,730.5565186,716.2280371,716.2280371
3/18/2004,733.5414429,736.8693162,729.6296079,730.8225546
3/19/2004,742.8851318,742.8851318,731.9095452,732.3835258
3/23/2004,736.4133911,736.4133911,725.1688331,734.6394733
3/24/2004,738.7642822,738.7642822,734.3224385,736.4133605
3/25/2004,727.074707,740.0931819,720.8879363,739.2841924
3/26/2004,714.1012573,731.6135768,708.4004292,729.3246643
3/29/2004,716.8930664,718.558956,710.5842914,714.8471257
3/30/2004,730.0325317,730.0325317,718.7710076,718.7710076
3/31/2004,735.6483765,735.8283621,726.1617461,733.4874498
4/1/2004,737.6242676,737.6242676,729.7425557,735.6493079
4/2/2004,750.6227417,750.6227417,739.6091936,739.6091936
4/6/2004,771.5179443,771.6879817,757.0125275,757.0125275
4/7/2004,774.3688354,779.5786546,769.5000675,771.7089659
4/8/2004,779.5866699,782.0025915,772.1759475,774.4178647
4/12/2004,767.7821655,777.7307534,762.0763937,777.7307534
4/13/2004,771.7089844,773.8538594,768.6060778,769.6480294
4/14/2004,777.9576416,777.9576416,769.0500299,771.2409235
4/15/2004,772.9569092,773.3738851,767.8430946,773.3018665
4/16/2004,776.5418091,776.6107761,771.2699805,774.0939063
4/19/2004,784.8084106,784.8084106,775.7607895,776.5997461
4/20/2004,810.8273926,810.8273926,785.1933823,785.1933823
4/21/2004,814.1713257,824.476894,809.3195247,810.3194858
